Order State,Department Name,Product Name,Product Price,Order Item Discount,Order Item Quantity,Order Item Total,Order Profit Per Order,Days for shipment (scheduled),Days for shipping (real),Delivery Status
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,72,1,327.980011,-180.3899994,2,3,Late delivery
Victoria,Discs Shop,Fighting video games,39.75,0.400000006,1,39.34999847,-9.369999886,2,2,Shipping on time
Queensland,Discs Shop,Rock music,260.6499939,14.34000015,1,246.3099976,-20.200000760000002,2,3,Late delivery
Queensland,Apparel,Porcelain crafts,461.480011,4.610000134,1,456.8699951,74.47000122,2,2,Shipping canceled
New South Wales,Apparel,Summer dresses,215.8200073,4.320000172,1,211.5,54.99000168,2,6,Shipping canceled
New South Wales,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6.5,1,123.4899979,59.27999878,2,2,Shipping canceled
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,36,1,363.980011,94.63999939,2,6,Shipping canceled
Victoria,Discs Shop,DVDs,164.3800049,21.37000084,1,143.0099945,46.47999954,2,5,Shipping canceled
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,10,2,189.9799957,-104.4899979,2,2,Shipping on time
New South Wales,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,26,2,173.9799957,83.51000214,2,6,Late delivery
South Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,4.800000191,2,115.1800003,33.40000153,2,6,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,8.399999619,2,111.5800018,33.47000122,2,4,Late delivery
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,3,2,97,24.25,2,4,Late delivery
South Australia,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5.599999905,2,74.37999725,34.95999908,2,4,Late delivery
Queensland,Outdoors,Glove It Urban Brick Golf Towel,15.98999977,0.639999986,2,31.34000015,1.970000029,2,5,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,3.5999999049999998,2,116.3799973,29.10000038,2,2,Shipping on time
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,8.399999619,2,111.5800018,36.25999832,2,5,Late delivery
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,13,2,87,27.84000015,2,5,Late delivery
Australian Capital Territory,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,12,2,88,42.24000168,2,6,Shipping canceled
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,13,2,87,13.05000019,2,6,Shipping canceled
Tasmania,Golf,adidas Men's Germany Black Crest Away Tee,25,2.25,3,72.75,-1.019999981,2,3,Shipping canceled
Queensland,Fitness,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,20.98999977,3,83.98000336,32.75,2,2,Shipping on time
South Australia,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,45,3,254.9700012,122.3899994,2,6,Late delivery
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,3.5999999049999998,3,176.3699951,45.86000061,2,4,Late delivery
South Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,5.400000095,3,174.5700073,-139.6600037,2,4,Late delivery
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,5.400000095,3,174.5700073,-13.09000015,2,4,Late delivery
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,9,3,170.9700012,70.09999847,2,4,Late delivery
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,23.39999962,3,156.5700073,17.69000053,2,3,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,27,3,152.9700012,32.27999878,2,6,Late delivery
Queensland,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,3,3,147,49.68999863,2,3,Late delivery
New South Wales,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4.800000191,3,115.1699982,41.81000137,2,6,Late delivery
New South Wales,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,6.599999905,3,113.3700027,52.15000153,2,4,Late delivery
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,48,3,251.9700012,-54.68000031,2,6,Late delivery
Northern Territory,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,21.60000038,3,158.3699951,41.18000031,2,3,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,27,3,152.9700012,16.82999992,2,2,Shipping on time
Northern Territory,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,18,3,132,41.3199997,2,2,Shipping on time
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,30,3,120,56.40000153,2,6,Shipping canceled
Western Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,43.18999863,4,196.7700043,94.44999695,2,6,Shipping canceled
Victoria,Fitness,Nike Men's Comfort 2 Slide,44.99000168,12.600000380000001,4,167.3600006,43.50999832,2,2,Shipping on time
South Australia,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,0,4,200,20,2,6,Late delivery
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,8,4,192,19.200000760000002,2,6,Late delivery
Australian Capital Territory,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,19.200000760000002,4,140.7599945,68.97000122,2,3,Late delivery
New South Wales,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,20.79000092,4,139.1699982,-47.72999954,2,6,Late delivery
New South Wales,Outdoors,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,24.98999977,4,74.97000122,-54.95000076,2,6,Late delivery
New South Wales,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,40,4,359.9599915,-240.1000061,2,2,Shipping on time
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,9.600000381,4,230.3600006,83.62000275,2,3,Late delivery
Victoria,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,31.19000053,4,208.7700043,100.2099991,2,3,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,35.99000168,4,203.9700012,48.95000076,2,2,Shipping on time
New South Wales,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,14.399999619999999,4,145.5599976,23.29000092,2,2,Shipping on time
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,30,4,170,44.20000076,2,2,Shipping on time
Queensland,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,39.99000168,4,119.9700012,-35.99000168,2,3,Late delivery
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,40,4,359.9599915,121.6699982,2,6,Shipping canceled
Queensland,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,5,499.9500122,168.9799957,2,5,Late delivery
South Australia,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,45,5,454.9500122,209.2799988,2,4,Late delivery
Queensland,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,50,5,449.9599915,146.2400055,2,4,Late delivery
South Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,6,5,293.9500122,-158.7299957,2,6,Late delivery
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,15,5,284.9500122,76.94000244,2,2,Shipping on time
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,17.5,5,232.5,-360.3800049,2,5,Late delivery
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,22.5,5,227.5,97.83000183,2,5,Late delivery
Queensland,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,5,5,245,100.4499969,2,3,Late delivery
Australian Capital Territory,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,12.5,5,237.5,14.96000004,2,4,Late delivery
New South Wales,Outdoors,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,6.050000191,5,103.9000015,30.12999916,2,2,Shipping on time
Queensland,Outdoors,Glove It Women's Imperial Golf Glove,19.98999977,9,5,90.94999695,-63.66999817,2,3,Late delivery
New South Wales,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,23.98999977,5,175.9600067,47.50999832,2,2,Shipping canceled
Victoria,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4,159.9600067,73.58000183,1,2,Late delivery
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,7.5,5,242.5,2.430000067,1,2,Late delivery
New South Wales,Outdoors,Team Golf San Francisco Giants Putter Grip,24.98999977,22.48999977,5,102.4599991,28.69000053,1,2,Late delivery
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,0,5,250,115,1,2,Late delivery
Queensland,Outdoors,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,2.5999999049999998,5,257.3500061,93.41999817,1,2,Late delivery
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1,129.9900055,35.09999847,0,0,Shipping on time
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1.299999952,1,128.6900024,43.5,0,0,Shipping on time
New South Wales,Apparel,Baby sweater,59.08000183,3.25,1,55.83000183,22.32999992,0,1,Late delivery
Tasmania,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,32.5,1,97.48999786,15.89000034,0,0,Shipping on time
Queensland,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,3,1,296.980011,96.51999664,0,0,Shipping on time
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,2.75,1,47.25,-11.25,0,0,Shipping on time
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,3.5,1,46.5,16.87999916,0,0,Shipping on time
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4,1,395.980011,138.5899963,0,0,Shipping on time
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,20,2,179.9799957,-29.34000015,0,1,Late delivery
Queensland,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,62.5,5,187.5,30,0,0,Shipping on time
Western Australia,Pet Shop,Adult dog supplies,84.40000153,21.10000038,1,63.29999924,-75.95999908,2,2,Shipping on time
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5.199999809,1,124.7900009,59.90000153,2,4,Late delivery
Western Australia,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6.5,1,123.4899979,-29.38999939,2,5,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,9,1,50.99000168,3.210000038,2,6,Late delivery
Western Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,10.80000019,1,49.18999863,6.150000095,2,5,Late delivery
Queensland,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,15,1,284.980011,2.8499999049999998,2,4,Late delivery
Queensland,Apparel,Summer dresses,215.8200073,11.86999989,1,203.9499969,57.11000061,2,5,Late delivery
Queensland,Apparel,Summer dresses,215.8200073,32.36999893,1,183.4499969,-73.37999725,2,5,Late delivery
Northern Territory,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,32.5,1,97.48999786,-14.32999992,2,3,Late delivery
Queensland,Outdoors,Lawn mower,532.5800171,5.329999924,1,527.25,258.3500061,2,6,Late delivery
New South Wales,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,9,1,290.980011,98.34999847,2,4,Late delivery
New South Wales,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,60,1,239.9799957,115.1900024,2,5,Late delivery
New South Wales,Book Shop,Sports Books,31.07999992,1.710000038,1,29.37000084,-6.3699998859999996,2,3,Late delivery
Victoria,Discs Shop,Fighting video games,39.75,2.779999971,1,36.97000122,18.11000061,2,5,Late delivery
Northern Territory,Discs Shop,Rock music,260.6499939,44.31000137,1,216.3399963,78.52999878,2,6,Late delivery
Queensland,Discs Shop,Fighting video games,39.75,9.93999958,1,29.80999947,-2.619999886,2,3,Late delivery
Western Australia,Pet Shop,Adult dog supplies,84.40000153,8.43999958,1,75.95999908,13.67000008,2,5,Shipping canceled
Western Australia,Discs Shop,DVDs,164.3800049,1.639999986,1,162.7400055,10.25,2,4,Shipping canceled
Tasmania,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,4,2,195.9799957,-68.58999634,2,2,Shipping on time
Queensland,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,1,2,99,49.5,2,6,Late delivery
Western Australia,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,13,2,87,-58.02999878,2,3,Late delivery
New South Wales,Outdoors,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,6.400000095,2,57.58000183,17.27000046,2,3,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,27,3,152.9700012,29.0699997,2,5,Late delivery
Western Australia,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,51.99000168,4,347.9700012,-591.539978,2,5,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,16.799999239999998,4,223.1600037,75.43000031,2,6,Late delivery
Western Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,16.799999239999998,4,223.1600037,-368.2200012,2,5,Late delivery
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,2,4,198,22.37000084,2,5,Late delivery
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,4,4,196,68.59999847,2,4,Late delivery
Northern Territory,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,34,4,166,-49.79999924,2,3,Late delivery
Queensland,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,99.98999786,5,399.9599915,145.1900024,2,4,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,6,5,293.9500122,36.74000168,2,5,Late delivery
Northern Territory,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,42.5,5,207.5,-98.55999756,2,3,Late delivery
Northern Territory,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,45,5,205,-5.949999809,2,3,Late delivery
Queensland,Pet Shop,Adult dog supplies,84.40000153,7.599999905,1,76.80000305,-16.36000061,4,3,Shipping canceled
Western Australia,Apparel,Summer dresses,215.8200073,36.68999863,1,179.1300049,84.19000244,4,6,Shipping canceled
Western Australia,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,5,1,94.98999786,19.950000760000002,4,3,Advance shipping
New South Wales,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,9,1,90.98999786,8.010000229,4,5,Late delivery
New South Wales,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,10,1,89.98999786,9,4,5,Late delivery
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1,129.9900055,13,4,3,Advance shipping
New South Wales,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1.299999952,1,128.6900024,41.8199997,4,3,Advance shipping
Queensland,Apparel,Summer dresses,215.8200073,2.160000086,1,213.6600037,19.22999954,4,4,Shipping on time
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,3.9000000950000002,1,126.0899963,-208.0500031,4,6,Late delivery
Northern Territory,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,2.4000000950000002,1,57.59000015,-23.04000092,4,2,Advance shipping
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5.199999809,1,124.7900009,44.91999817,4,6,Late delivery
New South Wales,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7.150000095,1,122.8399963,50.36000061,4,6,Late delivery
Victoria,Apparel,Men's gala suit,210.8500061,18.97999954,1,191.8699951,67.16000366,4,6,Late delivery
Victoria,Apparel,Summer dresses,215.8200073,21.57999992,1,194.2400055,87.41000366,4,6,Late delivery
Queensland,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,2.5,1,47.5,15.43999958,4,2,Advance shipping
New South Wales,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,2.200000048,1,37.79000092,9.8299999239999991,4,6,Late delivery
Queensland,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,2.75,1,47.25,-33.08000183,4,2,Advance shipping
Northern Territory,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,6.800000191,1,33.18999863,4.150000095,4,2,Advance shipping
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,12.5,1,37.5,13.5,4,6,Late delivery
Australian Capital Territory,Outdoors,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,2.24000001,1,29.75,-19.84000015,4,5,Late delivery
New South Wales,Outdoors,Lawn mower,532.5800171,90.54000092,1,442.0400085,22.10000038,4,6,Late delivery
New South Wales,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,15,1,284.980011,71.25,4,6,Late delivery
Australian Capital Territory,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,16.5,1,283.480011,99.22000122,4,5,Late delivery
New South Wales,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,16.5,1,283.480011,-217.4299927,4,6,Late delivery
Northern Territory,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,30,1,269.980011,20.25,4,2,Advance shipping
Australian Capital Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,52,1,347.980011,43.5,4,5,Late delivery
Victoria,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,45,1,254.9799957,124.9400024,4,5,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,60,1,339.980011,85,4,3,Advance shipping
Queensland,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,54,1,245.9799957,83.13999939,4,6,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,72,1,327.980011,-237.7899933,4,3,Advance shipping
Queensland,Discs Shop,Fighting video games,39.75,2.1900000570000002,1,37.56000137,0.75,4,5,Late delivery
New South Wales,Discs Shop,Rock music,260.6499939,23.45999908,1,237.1900024,111.4800034,4,3,Advance shipping
Queensland,Discs Shop,CDs of rock,11.28999996,1.129999995,1,10.15999985,4.8800001140000004,4,5,Late delivery
Western Australia,Technology,Industrial consumer electronics,252.8800049,5.059999943,1,247.8200073,92.93000031,4,3,Advance shipping
Australian Capital Territory,Pet Shop,Adult dog supplies,84.40000153,3.380000114,1,81.01999664,19.450000760000002,4,4,Shipping on time
Queensland,Pet Shop,Adult dog supplies,84.40000153,8.43999958,1,75.95999908,23.78000069,4,2,Advance shipping
Victoria,Health and Beauty,First aid kit,293.0400085,43.95999908,1,249.0800018,-91.41000366,4,2,Advance shipping
New South Wales,Fitness,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,1.049999952,1,33.93999863,9.840000153,4,6,Late delivery
New South Wales,Apparel,Baby sweater,59.08000183,1.179999948,1,57.90000153,6.5399999619999996,4,5,Late delivery
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6.5,1,123.4899979,-61.75,4,5,Late delivery
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7.150000095,1,122.8399963,58.95999908,4,5,Late delivery
New South Wales,Apparel,Baby sweater,59.08000183,5.909999847,1,53.16999817,-3.3499999049999998,4,6,Late delivery
Tasmania,Apparel,Summer dresses,215.8200073,28.05999947,1,187.7599945,65.72000122,4,5,Late delivery
Western Australia,Apparel,Baby sweater,59.08000183,9.449999809,1,49.63000107,6.199999809,4,3,Advance shipping
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,9.600000381,1,50.38999939,24.69000053,4,3,Advance shipping
New South Wales,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,20.799999239999998,1,109.1900024,32.75999832,4,3,Advance shipping
New South Wales,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,23.39999962,1,106.5899963,49.02999878,4,6,Late delivery
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,23.39999962,1,106.5899963,6.71999979,4,4,Shipping on time
New South Wales,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,26,1,103.9899979,31.200000760000002,4,6,Late delivery
Queensland,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0.400000006,1,39.59000015,3.960000038,4,2,Advance shipping
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,0.5,1,49.5,14.850000380000001,4,6,Late delivery
Western Australia,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,7.5,1,42.5,13.30000019,4,5,Late delivery
